SA2 - Residence,Method of Travel to Work,Count
Saratoga - Davistown,"Train, car as passenger",8
Saratoga - Davistown,"Train, motorbike/scooter",3
Saratoga - Davistown,"Bus, car as passenger",7
Saratoga - Davistown,"Ferry, car as driver",3
Saratoga - Davistown,"Car as driver, car as passenger",3
Saratoga - Davistown,"Car as driver, other",9
Saratoga - Davistown,"Train, bus, ferry",3
Saratoga - Davistown,"Train, bus, car as driver",4
Saratoga - Davistown,"Train, bus, car as passenger",5
Saratoga - Davistown,"Train, ferry, car as driver",3
Saratoga - Davistown,"Train, car as driver, car as passenger",4
Saratoga - Davistown,Walked only,24
Saratoga - Davistown,Worked at home,172
Saratoga - Davistown,Did not go to work,367
Saratoga - Davistown,Not stated,36
Saratoga - Davistown,Not applicable,3651
Terrigal - North Avoca,Train,141
Terrigal - North Avoca,Bus,60
Terrigal - North Avoca,Taxi,5
Terrigal - North Avoca,"Car, as driver",3952
Terrigal - North Avoca,"Car, as passenger",270
Terrigal - North Avoca,Truck,73
Terrigal - North Avoca,Motorbike/scooter,25
Terrigal - North Avoca,Bicycle,19
Terrigal - North Avoca,Other,26
Terrigal - North Avoca,"Train, bus",44
Terrigal - North Avoca,"Train, tram",3
Terrigal - North Avoca,"Train, car as driver",118
Terrigal - North Avoca,"Train, car as passenger",16
Terrigal - North Avoca,"Train, motorbike/scooter",3
Terrigal - North Avoca,"Bus, car as passenger",14
Terrigal - North Avoca,"Ferry, car as driver",3
Terrigal - North Avoca,"Car as driver, car as passenger",17
Terrigal - North Avoca,"Car as driver, truck",3
Terrigal - North Avoca,"Car as driver, motorbike/scooter",4
Terrigal - North Avoca,"Car as driver, other",3
Terrigal - North Avoca,"Train, bus, car as driver",20
Terrigal - North Avoca,"Train, tram, car as driver",4
Terrigal - North Avoca,"Train, car as driver, car as passenger",3
Terrigal - North Avoca,"Train, car as driver, other",3
Terrigal - North Avoca,"Bus, ferry, car as driver",3
Terrigal - North Avoca,Walked only,82
Terrigal - North Avoca,Worked at home,393
Terrigal - North Avoca,Did not go to work,726
Terrigal - North Avoca,Not stated,53
Terrigal - North Avoca,Not applicable,6458
Umina - Booker Bay - Patonga,Train,578
Umina - Booker Bay - Patonga,Bus,119
Umina - Booker Bay - Patonga,Ferry,14
Umina - Booker Bay - Patonga,Taxi,16
Umina - Booker Bay - Patonga,"Car, as driver",4462
Umina - Booker Bay - Patonga,"Car, as passenger",455
Umina - Booker Bay - Patonga,Truck,89
Umina - Booker Bay - Patonga,Motorbike/scooter,27
Umina - Booker Bay - Patonga,Bicycle,49
Umina - Booker Bay - Patonga,Other,43
Umina - Booker Bay - Patonga,"Train, bus",284
Umina - Booker Bay - Patonga,"Train, tram",5
Umina - Booker Bay - Patonga,"Train, taxi",7
Umina - Booker Bay - Patonga,"Train, car as driver",302
Umina - Booker Bay - Patonga,"Train, car as passenger",76
Umina - Booker Bay - Patonga,"Train, motorbike/scooter",5
Umina - Booker Bay - Patonga,"Train, bicycle",22
Umina - Booker Bay - Patonga,"Bus, ferry",4
Umina - Booker Bay - Patonga,"Bus, car as passenger",9
Umina - Booker Bay - Patonga,"Bus, bicycle",4
Umina - Booker Bay - Patonga,"Ferry, car as driver",21
Umina - Booker Bay - Patonga,"Ferry, car as passenger",11
Umina - Booker Bay - Patonga,"Car as driver, car as passenger",22
Umina - Booker Bay - Patonga,"Car as driver, other",6
Umina - Booker Bay - Patonga,"Car as passenger, bicycle",4
Umina - Booker Bay - Patonga,"Train, bus, ferry",3
Umina - Booker Bay - Patonga,"Train, bus, tram",3
Umina - Booker Bay - Patonga,"Train, bus, taxi",7
Umina - Booker Bay - Patonga,"Train, bus, car as driver",38
Umina - Booker Bay - Patonga,"Train, bus, car as passenger",37
Umina - Booker Bay - Patonga,"Train, tram, car as driver",3
Umina - Booker Bay - Patonga,"Train, taxi, car as driver",3
Umina - Booker Bay - Patonga,"Train, car as driver, car as passenger",4
Umina - Booker Bay - Patonga,"Train, car as driver, other",6
Umina - Booker Bay - Patonga,"Train, car as passenger, other",3
Umina - Booker Bay - Patonga,"Bus, ferry, car as driver",3
Umina - Booker Bay - Patonga,"Ferry, car as driver, car as passenger",3
Umina - Booker Bay - Patonga,"Ferry, car as driver, bicycle",3
Umina - Booker Bay - Patonga,"Taxi, car as driver, other",3
Umina - Booker Bay - Patonga,Walked only,204
Umina - Booker Bay - Patonga,Worked at home,365
Umina - Booker Bay - Patonga,Did not go to work,1037
Umina - Booker Bay - Patonga,Not stated,166
Umina - Booker Bay - Patonga,Not applicable,14011
Wamberal - Forresters Beach,Train,61
Wamberal - Forresters Beach,Bus,51
Wamberal - Forresters Beach,Taxi,3
Wamberal - Forresters Beach,"Car, as driver",3094
Wamberal - Forresters Beach,"Car, as passenger",206
Wamberal - Forresters Beach,Truck,55
Wamberal - Forresters Beach,Motorbike/scooter,13
Wamberal - Forresters Beach,Bicycle,13
Wamberal - Forresters Beach,Other,20
Wamberal - Forresters Beach,"Train, bus",22
Wamberal - Forresters Beach,"Train, car as driver",66
Wamberal - Forresters Beach,"Bus, car as driver",3
Wamberal - Forresters Beach,"Bus, car as passenger",7
Wamberal - Forresters Beach,"Ferry, car as driver",3
Wamberal - Forresters Beach,"Car as driver, car as passenger",12
Wamberal - Forresters Beach,"Car as driver, truck",4
Wamberal - Forresters Beach,"Car as driver, motorbike/scooter",8
Wamberal - Forresters Beach,"Car as driver, other",5
Wamberal - Forresters Beach,"Train, bus, car as driver",8
Wamberal - Forresters Beach,Walked only,50
Wamberal - Forresters Beach,Worked at home,264
Wamberal - Forresters Beach,Did not go to work,476
Wamberal - Forresters Beach,Not stated,56
Wamberal - Forresters Beach,Not applicable,4583
Woy Woy - Blackwall,Train,601
Woy Woy - Blackwall,Bus,60
Woy Woy - Blackwall,Taxi,7
Woy Woy - Blackwall,"Car, as driver",2424
Woy Woy - Blackwall,"Car, as passenger",243
Woy Woy - Blackwall,Truck,44
Woy Woy - Blackwall,Motorbike/scooter,17
Woy Woy - Blackwall,Bicycle,28
Woy Woy - Blackwall,Other,25
Woy Woy - Blackwall,"Train, bus",150
Woy Woy - Blackwall,"Train, car as driver",112
Woy Woy - Blackwall,"Train, car as passenger",38
Woy Woy - Blackwall,"Train, motorbike/scooter",4
Woy Woy - Blackwall,"Train, bicycle",26
Woy Woy - Blackwall,"Train, other",3
Woy Woy - Blackwall,"Ferry, car as driver",7
Woy Woy - Blackwall,"Ferry, car as passenger",3
Woy Woy - Blackwall,"Car as driver, car as passenger",17
Woy Woy - Blackwall,"Car as driver, truck",8
Woy Woy - Blackwall,"Car as driver, bicycle",5
Woy Woy - Blackwall,"Car as driver, other",3
Woy Woy - Blackwall,"Train, bus, taxi",7
Woy Woy - Blackwall,"Train, bus, car as driver",17
Woy Woy - Blackwall,"Train, bus, car as passenger",14
Woy Woy - Blackwall,"Train, bus, other",3
Woy Woy - Blackwall,"Train, car as driver, car as passenger",3
Woy Woy - Blackwall,"Train, car as driver, other",4
Woy Woy - Blackwall,"Train, bicycle, other",5
Woy Woy - Blackwall,Walked only,131
Woy Woy - Blackwall,Worked at home,217
Woy Woy - Blackwall,Did not go to work,618
Woy Woy - Blackwall,Not stated,88
Woy Woy - Blackwall,Not applicable,8293
Wyoming,Train,315
Wyoming,Bus,71
Wyoming,Taxi,3
Wyoming,"Car, as driver",2678
Wyoming,"Car, as passenger",294
Wyoming,Truck,48
Wyoming,Motorbike/scooter,29
Wyoming,Bicycle,10
Wyoming,Other,14
Wyoming,"Train, bus",66
Wyoming,"Train, taxi",3
Wyoming,"Train, car as driver",111
Wyoming,"Train, car as passenger",29
Wyoming,"Train, truck",3
Wyoming,"Train, motorbike/scooter",3
Wyoming,"Train, bicycle",4
Wyoming,"Bus, car as passenger",7
Wyoming,"Ferry, car as driver",3
Wyoming,"Car as driver, car as passenger",13
Wyoming,"Car as driver, truck",3
Wyoming,"Car as driver, motorbike/scooter",4
Wyoming,"Car as driver, bicycle",4
Wyoming,"Car as driver, other",3
Wyoming,"Car as passenger, other",3
Wyoming,"Train, bus, car as driver",3
Wyoming,"Train, bus, car as passenger",9
Wyoming,"Train, car as driver, car as passenger",3
Wyoming,"Train, car as driver, other",3
Wyoming,Walked only,70
Wyoming,Worked at home,130
Wyoming,Did not go to work,571
Wyoming,Not stated,61
Wyoming,Not applicable,6593
Bateau Bay - Killarney Vale,Train,107
Bateau Bay - Killarney Vale,Bus,104
Bateau Bay - Killarney Vale,Taxi,5
Bateau Bay - Killarney Vale,"Car, as driver",5975
Bateau Bay - Killarney Vale,"Car, as passenger",506
Bateau Bay - Killarney Vale,Truck,143
Bateau Bay - Killarney Vale,Motorbike/scooter,43
Bateau Bay - Killarney Vale,Bicycle,29
Bateau Bay - Killarney Vale,Other,42
Bateau Bay - Killarney Vale,"Train, bus",37
Bateau Bay - Killarney Vale,"Train, car as driver",92
Bateau Bay - Killarney Vale,"Train, car as passenger",15
Bateau Bay - Killarney Vale,"Train, motorbike/scooter",3
Bateau Bay - Killarney Vale,"Bus, car as driver",5
Bateau Bay - Killarney Vale,"Bus, car as passenger",14
Bateau Bay - Killarney Vale,"Car as driver, car as passenger",37
Bateau Bay - Killarney Vale,"Car as driver, truck",5
Bateau Bay - Killarney Vale,"Car as driver, motorbike/scooter",4
Bateau Bay - Killarney Vale,"Car as driver, bicycle",3
Bateau Bay - Killarney Vale,"Car as driver, other",3
Bateau Bay - Killarney Vale,"Train, bus, car as driver",9
Bateau Bay - Killarney Vale,"Train, bus, car as passenger",11
Bateau Bay - Killarney Vale,"Train, car as driver, car as passenger",4
Bateau Bay - Killarney Vale,"Bus, car as driver, car as passenger",5
Bateau Bay - Killarney Vale,"Ferry, car as driver, car as passenger",3
Bateau Bay - Killarney Vale,Walked only,145
Bateau Bay - Killarney Vale,Worked at home,258
Bateau Bay - Killarney Vale,Did not go to work,1120
Bateau Bay - Killarney Vale,Not stated,171
Bateau Bay - Killarney Vale,Not applicable,12472
Blue Haven - San Remo,Train,53
Blue Haven - San Remo,Bus,37
Blue Haven - San Remo,"Car, as driver",2908
Blue Haven - San Remo,"Car, as passenger",294
Blue Haven - San Remo,Truck,69
Blue Haven - San Remo,Motorbike/scooter,12
Blue Haven - San Remo,Bicycle,3
Blue Haven - San Remo,Other,11
Blue Haven - San Remo,"Train, bus",20
Blue Haven - San Remo,"Train, car as driver",34
Blue Haven - San Remo,"Train, car as passenger",12
Blue Haven - San Remo,"Bus, car as passenger",7
Blue Haven - San Remo,"Car as driver, car as passenger",22
Blue Haven - San Remo,"Car as driver, truck",3
Blue Haven - San Remo,"Car as driver, motorbike/scooter",3
Blue Haven - San Remo,"Car as driver, other",3
Blue Haven - San Remo,"Train, bus, car as driver",10
Blue Haven - San Remo,"Train, bus, car as passenger",5
Blue Haven - San Remo,"Train, car as driver, car as passenger",3
Blue Haven - San Remo,Walked only,24
Blue Haven - San Remo,Worked at home,105
Blue Haven - San Remo,Did not go to work,512
Blue Haven - San Remo,Not stated,73
Blue Haven - San Remo,Not applicable,6557
Budgewoi - Buff Point - Halekulani,Train,38
Budgewoi - Buff Point - Halekulani,Bus,32
Budgewoi - Buff Point - Halekulani,Taxi,3
Budgewoi - Buff Point - Halekulani,"Car, as driver",2337
Budgewoi - Buff Point - Halekulani,"Car, as passenger",194
Budgewoi - Buff Point - Halekulani,Truck,59
Budgewoi - Buff Point - Halekulani,Motorbike/scooter,15
Budgewoi - Buff Point - Halekulani,Bicycle,11
Budgewoi - Buff Point - Halekulani,Other,9
Budgewoi - Buff Point - Halekulani,"Train, bus",7
Budgewoi - Buff Point - Halekulani,"Train, car as driver",20
Budgewoi - Buff Point - Halekulani,"Train, car as passenger",5
Budgewoi - Buff Point - Halekulani,"Car as driver, car as passenger",21
Budgewoi - Buff Point - Halekulani,"Car as driver, other",4
Budgewoi - Buff Point - Halekulani,"Train, bus, car as driver",3
Budgewoi - Buff Point - Halekulani,"Train, bus, car as passenger",3
Budgewoi - Buff Point - Halekulani,Walked only,46
Budgewoi - Buff Point - Halekulani,Worked at home,95
Budgewoi - Buff Point - Halekulani,Did not go to work,391
Budgewoi - Buff Point - Halekulani,Not stated,66
Budgewoi - Buff Point - Halekulani,Not applicable,5610
Chittaway Bay - Tumbi Umbi,Train,148
Chittaway Bay - Tumbi Umbi,Bus,65
Chittaway Bay - Tumbi Umbi,Ferry,3
Chittaway Bay - Tumbi Umbi,Taxi,4
Chittaway Bay - Tumbi Umbi,"Car, as driver",4732
Chittaway Bay - Tumbi Umbi,"Car, as passenger",402
Chittaway Bay - Tumbi Umbi,Truck,119
Chittaway Bay - Tumbi Umbi,Motorbike/scooter,38
Chittaway Bay - Tumbi Umbi,Bicycle,16
Chittaway Bay - Tumbi Umbi,Other,18
Chittaway Bay - Tumbi Umbi,"Train, bus",30
Chittaway Bay - Tumbi Umbi,"Train, car as driver",89
Chittaway Bay - Tumbi Umbi,"Train, car as passenger",22
Chittaway Bay - Tumbi Umbi,"Train, bicycle",5
Chittaway Bay - Tumbi Umbi,"Bus, car as driver",3
Chittaway Bay - Tumbi Umbi,"Bus, car as passenger",10
Chittaway Bay - Tumbi Umbi,"Ferry, car as driver",3
Chittaway Bay - Tumbi Umbi,"Car as driver, car as passenger",36
Chittaway Bay - Tumbi Umbi,"Car as driver, truck",9
Chittaway Bay - Tumbi Umbi,"Car as driver, other",3
Chittaway Bay - Tumbi Umbi,"Train, bus, car as driver",15
Chittaway Bay - Tumbi Umbi,"Train, bus, bicycle",3
Chittaway Bay - Tumbi Umbi,"Train, car as driver, car as passenger",6
Chittaway Bay - Tumbi Umbi,"Bus, car as driver, car as passenger",3
Chittaway Bay - Tumbi Umbi,Walked only,65
Chittaway Bay - Tumbi Umbi,Worked at home,279
Chittaway Bay - Tumbi Umbi,Did not go to work,843
Chittaway Bay - Tumbi Umbi,Not stated,100
Chittaway Bay - Tumbi Umbi,Not applicable,8269
Gorokan - Kanwal - Charmhaven,Train,109
Gorokan - Kanwal - Charmhaven,Bus,107
Gorokan - Kanwal - Charmhaven,Taxi,7
Gorokan - Kanwal - Charmhaven,"Car, as driver",5118
Gorokan - Kanwal - Charmhaven,"Car, as passenger",497
Gorokan - Kanwal - Charmhaven,Truck,140
Gorokan - Kanwal - Charmhaven,Motorbike/scooter,35
Gorokan - Kanwal - Charmhaven,Bicycle,12
Gorokan - Kanwal - Charmhaven,Other,35
Gorokan - Kanwal - Charmhaven,"Train, bus",40
Gorokan - Kanwal - Charmhaven,"Train, car as driver",92
Gorokan - Kanwal - Charmhaven,"Train, car as passenger",22
Gorokan - Kanwal - Charmhaven,"Bus, car as passenger",9
Gorokan - Kanwal - Charmhaven,"Car as driver, car as passenger",32
Gorokan - Kanwal - Charmhaven,"Car as driver, truck",10
Gorokan - Kanwal - Charmhaven,"Car as driver, motorbike/scooter",3
Gorokan - Kanwal - Charmhaven,"Car as driver, bicycle",3
Gorokan - Kanwal - Charmhaven,"Train, bus, taxi",3
Gorokan - Kanwal - Charmhaven,"Train, bus, car as driver",9
Gorokan - Kanwal - Charmhaven,"Train, bus, car as passenger",10
Gorokan - Kanwal - Charmhaven,"Train, tram, car as driver",3
Gorokan - Kanwal - Charmhaven,"Train, tram, car as passenger",4
Gorokan - Kanwal - Charmhaven,"Bus, car as driver, car as passenger",3
Gorokan - Kanwal - Charmhaven,Walked only,139
Gorokan - Kanwal - Charmhaven,Worked at home,208
Gorokan - Kanwal - Charmhaven,Did not go to work,931
Gorokan - Kanwal - Charmhaven,Not stated,148
Gorokan - Kanwal - Charmhaven,Not applicable,12935
Jilliby - Yarramalong,Train,18
Jilliby - Yarramalong,"Car, as driver",945
Jilliby - Yarramalong,"Car, as passenger",59
Jilliby - Yarramalong,Truck,40
Jilliby - Yarramalong,Motorbike/scooter,4
Jilliby - Yarramalong,Other,6
Jilliby - Yarramalong,"Train, bus",3
Jilliby - Yarramalong,"Train, car as driver",18
Jilliby - Yarramalong,"Train, car as passenger",3
Jilliby - Yarramalong,"Car as driver, car as passenger",6
Jilliby - Yarramalong,Walked only,34
Jilliby - Yarramalong,Worked at home,138
Jilliby - Yarramalong,Did not go to work,152
Jilliby - Yarramalong,Not stated,29
Jilliby - Yarramalong,Not applicable,1544
Lake Munmorah - Mannering Park,Train,28
Lake Munmorah - Mannering Park,Bus,12
Lake Munmorah - Mannering Park,"Car, as driver",2592
Lake Munmorah - Mannering Park,"Car, as passenger",215
Lake Munmorah - Mannering Park,Truck,76
Lake Munmorah - Mannering Park,Motorbike/scooter,20
Lake Munmorah - Mannering Park,Bicycle,4
Lake Munmorah - Mannering Park,Other,13
Lake Munmorah - Mannering Park,"Train, bus",3
Lake Munmorah - Mannering Park,"Train, car as driver",20
Lake Munmorah - Mannering Park,"Train, car as passenger",3
Lake Munmorah - Mannering Park,"Car as driver, car as passenger",12
Lake Munmorah - Mannering Park,"Car as driver, truck",3
Lake Munmorah - Mannering Park,"Train, bus, car as driver",3
Lake Munmorah - Mannering Park,Walked only,55
Lake Munmorah - Mannering Park,Worked at home,124
Lake Munmorah - Mannering Park,Did not go to work,419
Lake Munmorah - Mannering Park,Not stated,69
Lake Munmorah - Mannering Park,Not applicable,6388
Ourimbah - Fountaindale,Train,121
Ourimbah - Fountaindale,Bus,12
Ourimbah - Fountaindale,"Car, as driver",1482
Ourimbah - Fountaindale,"Car, as passenger",134
Ourimbah - Fountaindale,Truck,44
Ourimbah - Fountaindale,Motorbike/scooter,15
Ourimbah - Fountaindale,Bicycle,5
Ourimbah - Fountaindale,Other,6
Ourimbah - Fountaindale,"Train, bus",9
Ourimbah - Fountaindale,"Train, car as driver",33
Ourimbah - Fountaindale,"Train, car as passenger",10
Ourimbah - Fountaindale,"Train, bicycle",4
Ourimbah - Fountaindale,"Train, other",3
Ourimbah - Fountaindale,"Train, bus, ferry",3
Ourimbah - Fountaindale,"Train, bus, car as driver",3
Ourimbah - Fountaindale,Walked only,28
Ourimbah - Fountaindale,Worked at home,147
Ourimbah - Fountaindale,Did not go to work,309
Ourimbah - Fountaindale,Not stated,39
Ourimbah - Fountaindale,Not applicable,2379
Summerland Point - Gwandalan,Train,15
Summerland Point - Gwandalan,Bus,16
Summerland Point - Gwandalan,"Car, as driver",1469
Summerland Point - Gwandalan,"Car, as passenger",88
Summerland Point - Gwandalan,Truck,35
Summerland Point - Gwandalan,Motorbike/scooter,5
Summerland Point - Gwandalan,Other,16
Summerland Point - Gwandalan,"Train, car as driver",11
Summerland Point - Gwandalan,"Train, car as passenger",7
Summerland Point - Gwandalan,"Car as driver, car as passenger",7
Summerland Point - Gwandalan,Walked only,24
Summerland Point - Gwandalan,Worked at home,60
Summerland Point - Gwandalan,Did not go to work,256
Summerland Point - Gwandalan,Not stated,24
Summerland Point - Gwandalan,Not applicable,3355
The Entrance,Train,62
The Entrance,Bus,141
The Entrance,Taxi,3
The Entrance,"Car, as driver",3396
The Entrance,"Car, as passenger",258
The Entrance,Truck,66
The Entrance,Motorbike/scooter,24
The Entrance,Bicycle,14
The Entrance,Other,21
The Entrance,"Train, bus",24
The Entrance,"Train, car as driver",46
The Entrance,"Train, car as passenger",6
The Entrance,"Train, motorbike/scooter",3
The Entrance,"Bus, car as passenger",10
The Entrance,"Car as driver, car as passenger",14
The Entrance,"Car as driver, truck",4
The Entrance,"Car as driver, motorbike/scooter",3
The Entrance,"Train, bus, car as driver",4
The Entrance,"Train, bus, car as passenger",3
