SA2 - Residence,Method of Travel to Work,Count
Umina - Booker Bay - Patonga,"Ferry, car as driver",12
Umina - Booker Bay - Patonga,Taxi/ride-share service,14
Umina - Booker Bay - Patonga,"Car, as driver",4165
Umina - Booker Bay - Patonga,"Car as driver, car as passenger",14
Umina - Booker Bay - Patonga,"Car as driver, truck",6
Umina - Booker Bay - Patonga,"Car as driver, motorbike/scooter",4
Umina - Booker Bay - Patonga,"Car as driver, bicycle",5
Umina - Booker Bay - Patonga,"Car as driver, other",3
Umina - Booker Bay - Patonga,"Car, as passenger",306
Umina - Booker Bay - Patonga,Truck,67
Umina - Booker Bay - Patonga,Motorbike/scooter,17
Umina - Booker Bay - Patonga,Bicycle,45
Umina - Booker Bay - Patonga,Walked only,173
Umina - Booker Bay - Patonga,Other,44
Umina - Booker Bay - Patonga,Worked at home,2957
Umina - Booker Bay - Patonga,Did not go to work,1496
Umina - Booker Bay - Patonga,Not stated,42
Umina - Booker Bay - Patonga,Not applicable,14905
Wamberal - Forresters Beach,Train,4
Wamberal - Forresters Beach,"Train, car as driver",8
Wamberal - Forresters Beach,"Train, bus, car as passenger",6
Wamberal - Forresters Beach,Bus,25
Wamberal - Forresters Beach,"Bus, car as passenger",4
Wamberal - Forresters Beach,"Car, as driver",2417
Wamberal - Forresters Beach,"Car as driver, car as passenger",11
Wamberal - Forresters Beach,"Car as driver, truck",3
Wamberal - Forresters Beach,"Car as driver, other",5
Wamberal - Forresters Beach,"Car, as passenger",145
Wamberal - Forresters Beach,Truck,44
Wamberal - Forresters Beach,Motorbike/scooter,12
Wamberal - Forresters Beach,Bicycle,10
Wamberal - Forresters Beach,Walked only,38
Wamberal - Forresters Beach,Other,21
Wamberal - Forresters Beach,Worked at home,1610
Wamberal - Forresters Beach,Did not go to work,785
Wamberal - Forresters Beach,Not stated,13
Wamberal - Forresters Beach,Not applicable,5504
Woy Woy - Blackwall,Train,173
Woy Woy - Blackwall,"Train, bus",46
Woy Woy - Blackwall,"Train, Taxi/ride-share service",4
Woy Woy - Blackwall,"Train, car as driver",25
Woy Woy - Blackwall,"Train, car as passenger",4
Woy Woy - Blackwall,"Train, bicycle",3
Woy Woy - Blackwall,"Train, other",4
Woy Woy - Blackwall,"Train, bus, car as driver",3
Woy Woy - Blackwall,Bus,55
Woy Woy - Blackwall,"Bus, car as passenger",3
Woy Woy - Blackwall,Ferry,3
Woy Woy - Blackwall,"Ferry, car as driver",4
Woy Woy - Blackwall,Taxi/ride-share service,5
Woy Woy - Blackwall,"Car, as driver",2318
Woy Woy - Blackwall,"Car as driver, car as passenger",11
Woy Woy - Blackwall,"Car as driver, motorbike/scooter",4
Woy Woy - Blackwall,"Car as driver, bicycle",3
Woy Woy - Blackwall,"Car as driver, other",9
Woy Woy - Blackwall,"Car, as passenger",160
Woy Woy - Blackwall,Truck,33
Woy Woy - Blackwall,Motorbike/scooter,14
Woy Woy - Blackwall,Bicycle,26
Woy Woy - Blackwall,Walked only,123
Woy Woy - Blackwall,Other,16
Woy Woy - Blackwall,Worked at home,1675
Woy Woy - Blackwall,Did not go to work,844
Woy Woy - Blackwall,Not stated,47
Woy Woy - Blackwall,Not applicable,8721
Wyoming,Train,49
Wyoming,"Train, bus",23
Wyoming,"Train, car as driver",20
Wyoming,Bus,43
Wyoming,"Bus, Taxi/ride-share service",3
Wyoming,"Bus, car as passenger",7
Wyoming,Taxi/ride-share service,5
Wyoming,"Car, as driver",2291
Wyoming,"Car as driver, car as passenger",5
Wyoming,"Car as driver, truck",4
Wyoming,"Car as driver, other",3
Wyoming,"Car, as passenger",183
Wyoming,Truck,29
Wyoming,Motorbike/scooter,12
Wyoming,Bicycle,5
Wyoming,Walked only,44
Wyoming,Other,14
Wyoming,Worked at home,1217
Wyoming,Did not go to work,798
Wyoming,Not stated,21
Wyoming,Not applicable,6618
Bateau Bay - Killarney Vale,Train,27
Bateau Bay - Killarney Vale,"Train, bus",11
Bateau Bay - Killarney Vale,"Train, car as driver",13
Bateau Bay - Killarney Vale,"Train, bus, car as passenger",3
Bateau Bay - Killarney Vale,Bus,44
Bateau Bay - Killarney Vale,"Bus, car as passenger",9
Bateau Bay - Killarney Vale,"Bus, car as driver, car as passenger",3
Bateau Bay - Killarney Vale,Tram/light rail,3
Bateau Bay - Killarney Vale,Taxi/ride-share service,4
Bateau Bay - Killarney Vale,"Car, as driver",5222
Bateau Bay - Killarney Vale,"Car as driver, car as passenger",10
Bateau Bay - Killarney Vale,"Car as driver, truck",6
Bateau Bay - Killarney Vale,"Car as driver, motorbike/scooter",3
Bateau Bay - Killarney Vale,"Car as driver, bicycle",6
Bateau Bay - Killarney Vale,"Car as driver, other",3
Bateau Bay - Killarney Vale,"Car, as passenger",318
Bateau Bay - Killarney Vale,Truck,88
Bateau Bay - Killarney Vale,Motorbike/scooter,34
Bateau Bay - Killarney Vale,Bicycle,27
Bateau Bay - Killarney Vale,Walked only,90
Bateau Bay - Killarney Vale,Other,34
Bateau Bay - Killarney Vale,Worked at home,2169
Bateau Bay - Killarney Vale,Did not go to work,1611
Bateau Bay - Killarney Vale,Not stated,33
Bateau Bay - Killarney Vale,Not applicable,13071
Blue Haven - San Remo,Train,12
Blue Haven - San Remo,"Train, Taxi/ride-share service",4
Blue Haven - San Remo,"Train, car as driver",14
Blue Haven - San Remo,Bus,24
Blue Haven - San Remo,"Bus, car as passenger",7
Blue Haven - San Remo,"Car, as driver",2885
Blue Haven - San Remo,"Car as driver, car as passenger",9
Blue Haven - San Remo,"Car as driver, motorbike/scooter",7
Blue Haven - San Remo,"Car, as passenger",215
Blue Haven - San Remo,Truck,49
Blue Haven - San Remo,Motorbike/scooter,17
Blue Haven - San Remo,Walked only,24
Blue Haven - San Remo,Other,16
Blue Haven - San Remo,Worked at home,674
Blue Haven - San Remo,Did not go to work,801
Blue Haven - San Remo,Not stated,26
Blue Haven - San Remo,Not applicable,6485
Budgewoi - Buff Point - Halekulani,Train,11
Budgewoi - Buff Point - Halekulani,"Train, bus",6
Budgewoi - Buff Point - Halekulani,"Train, car as driver",9
Budgewoi - Buff Point - Halekulani,"Train, car as passenger",3
Budgewoi - Buff Point - Halekulani,Bus,15
Budgewoi - Buff Point - Halekulani,"Bus, car as passenger",4
Budgewoi - Buff Point - Halekulani,"Car, as driver",2136
Budgewoi - Buff Point - Halekulani,"Car as driver, car as passenger",4
Budgewoi - Buff Point - Halekulani,"Car as driver, truck",7
Budgewoi - Buff Point - Halekulani,"Car as driver, motorbike/scooter",3
Budgewoi - Buff Point - Halekulani,"Car as driver, other",4
Budgewoi - Buff Point - Halekulani,"Car, as passenger",112
Budgewoi - Buff Point - Halekulani,Truck,36
Budgewoi - Buff Point - Halekulani,Motorbike/scooter,11
Budgewoi - Buff Point - Halekulani,Bicycle,6
Budgewoi - Buff Point - Halekulani,Walked only,29
Budgewoi - Buff Point - Halekulani,Other,18
Budgewoi - Buff Point - Halekulani,Worked at home,692
Budgewoi - Buff Point - Halekulani,Did not go to work,695
Budgewoi - Buff Point - Halekulani,Not stated,16
Budgewoi - Buff Point - Halekulani,Not applicable,5888
Chittaway Bay - Tumbi Umbi,Train,12
Chittaway Bay - Tumbi Umbi,"Train, bus",12
Chittaway Bay - Tumbi Umbi,"Train, car as driver",15
Chittaway Bay - Tumbi Umbi,"Train, bus, car as driver",3
Chittaway Bay - Tumbi Umbi,Bus,32
Chittaway Bay - Tumbi Umbi,"Bus, car as passenger",5
Chittaway Bay - Tumbi Umbi,"Car, as driver",4062
Chittaway Bay - Tumbi Umbi,"Car as driver, car as passenger",8
Chittaway Bay - Tumbi Umbi,"Car as driver, truck",5
Chittaway Bay - Tumbi Umbi,"Car as driver, motorbike/scooter",3
Chittaway Bay - Tumbi Umbi,"Car, as passenger",240
Chittaway Bay - Tumbi Umbi,Truck,56
Chittaway Bay - Tumbi Umbi,Motorbike/scooter,28
Chittaway Bay - Tumbi Umbi,Bicycle,17
Chittaway Bay - Tumbi Umbi,Walked only,56
Chittaway Bay - Tumbi Umbi,Other,21
Chittaway Bay - Tumbi Umbi,Worked at home,1755
Chittaway Bay - Tumbi Umbi,Did not go to work,1237
Chittaway Bay - Tumbi Umbi,Not stated,30
Chittaway Bay - Tumbi Umbi,Not applicable,8409
Gorokan - Kanwal - Charmhaven,Train,30
Gorokan - Kanwal - Charmhaven,"Train, bus",16
Gorokan - Kanwal - Charmhaven,"Train, car as driver",22
Gorokan - Kanwal - Charmhaven,"Train, car as passenger",5
Gorokan - Kanwal - Charmhaven,"Train, bus, car as driver",7
Gorokan - Kanwal - Charmhaven,"Train, bus, car as passenger",5
Gorokan - Kanwal - Charmhaven,Bus,63
Gorokan - Kanwal - Charmhaven,"Bus, car as passenger",8
Gorokan - Kanwal - Charmhaven,Taxi/ride-share service,7
Gorokan - Kanwal - Charmhaven,"Car, as driver",4927
Gorokan - Kanwal - Charmhaven,"Car as driver, car as passenger",11
Gorokan - Kanwal - Charmhaven,"Car as driver, truck",11
Gorokan - Kanwal - Charmhaven,"Car as driver, motorbike/scooter",3
Gorokan - Kanwal - Charmhaven,"Car as driver, other",7
Gorokan - Kanwal - Charmhaven,"Car, as passenger",347
Gorokan - Kanwal - Charmhaven,Truck,88
Gorokan - Kanwal - Charmhaven,Motorbike/scooter,23
Gorokan - Kanwal - Charmhaven,Bicycle,14
Gorokan - Kanwal - Charmhaven,Walked only,88
Gorokan - Kanwal - Charmhaven,Other,22
Gorokan - Kanwal - Charmhaven,Worked at home,1374
Gorokan - Kanwal - Charmhaven,Did not go to work,1467
Gorokan - Kanwal - Charmhaven,Not stated,53
Gorokan - Kanwal - Charmhaven,Not applicable,13747
Jilliby - Yarramalong,Train,4
Jilliby - Yarramalong,"Car, as driver",877
Jilliby - Yarramalong,"Car as driver, car as passenger",5
Jilliby - Yarramalong,"Car, as passenger",49
Jilliby - Yarramalong,Truck,35
Jilliby - Yarramalong,Motorbike/scooter,6
Jilliby - Yarramalong,Walked only,32
Jilliby - Yarramalong,Other,6
Jilliby - Yarramalong,Worked at home,504
Jilliby - Yarramalong,Did not go to work,258
Jilliby - Yarramalong,Not stated,14
Jilliby - Yarramalong,Not applicable,1635
Lake Munmorah - Mannering Park,Train,11
Lake Munmorah - Mannering Park,"Train, bus",5
Lake Munmorah - Mannering Park,"Train, car as passenger",3
Lake Munmorah - Mannering Park,Bus,4
Lake Munmorah - Mannering Park,"Car, as driver",2301
Lake Munmorah - Mannering Park,"Car as driver, car as passenger",6
Lake Munmorah - Mannering Park,"Car as driver, truck",4
Lake Munmorah - Mannering Park,"Car, as passenger",124
Lake Munmorah - Mannering Park,Truck,54
Lake Munmorah - Mannering Park,Motorbike/scooter,10
Lake Munmorah - Mannering Park,Walked only,35
Lake Munmorah - Mannering Park,Other,8
Lake Munmorah - Mannering Park,Worked at home,681
Lake Munmorah - Mannering Park,Did not go to work,682
Lake Munmorah - Mannering Park,Not stated,19
Lake Munmorah - Mannering Park,Not applicable,6979
Ourimbah - Fountaindale,Train,20
Ourimbah - Fountaindale,"Train, bus",6
Ourimbah - Fountaindale,"Train, car as driver",5
Ourimbah - Fountaindale,"Train, bus, car as driver",3
Ourimbah - Fountaindale,Bus,7
Ourimbah - Fountaindale,"Bus, car as driver",4
Ourimbah - Fountaindale,"Car, as driver",1261
Ourimbah - Fountaindale,"Car as driver, motorbike/scooter",4
Ourimbah - Fountaindale,"Car, as passenger",70
Ourimbah - Fountaindale,Truck,16
Ourimbah - Fountaindale,Motorbike/scooter,6
Ourimbah - Fountaindale,Walked only,26
Ourimbah - Fountaindale,Other,11
Ourimbah - Fountaindale,Worked at home,672
Ourimbah - Fountaindale,Did not go to work,433
Ourimbah - Fountaindale,Not stated,6
Ourimbah - Fountaindale,Not applicable,2362
Summerland Point - Gwandalan,"Train, car as driver",5
Summerland Point - Gwandalan,"Car, as driver",1597
Summerland Point - Gwandalan,"Car as driver, car as passenger",3
Summerland Point - Gwandalan,"Car, as passenger",84
Summerland Point - Gwandalan,Truck,40
Summerland Point - Gwandalan,Motorbike/scooter,3
Summerland Point - Gwandalan,Bicycle,4
Summerland Point - Gwandalan,Walked only,23
Summerland Point - Gwandalan,Other,8
Summerland Point - Gwandalan,Worked at home,523
Summerland Point - Gwandalan,Did not go to work,401
Summerland Point - Gwandalan,Not stated,8
Summerland Point - Gwandalan,Not applicable,3775
The Entrance,Train,14
The Entrance,"Train, bus",6
The Entrance,"Train, car as driver",3
The Entrance,"Train, bus, car as driver",3
The Entrance,Bus,81
The Entrance,"Bus, car as passenger",6
The Entrance,"Taxi/ride-share service, car as driver",3
The Entrance,"Car, as driver",3228
The Entrance,"Car as driver, car as passenger",7
The Entrance,"Car as driver, truck",6
The Entrance,"Car as driver, other",5
The Entrance,"Car, as passenger",197
The Entrance,Truck,55
The Entrance,Motorbike/scooter,25
The Entrance,Bicycle,21
The Entrance,Walked only,123
The Entrance,Other,34
The Entrance,Worked at home,1411
The Entrance,Did not go to work,1021
The Entrance,Not stated,51
The Entrance,Not applicable,9521
Toukley - Norah Head,Train,5
Toukley - Norah Head,"Train, bus",3
Toukley - Norah Head,"Train, car as driver",5
Toukley - Norah Head,"Train, bus, car as driver",3
Toukley - Norah Head,Bus,23
Toukley - Norah Head,"Bus, car as passenger",4
Toukley - Norah Head,"Bus, car as driver, car as passenger",3
Toukley - Norah Head,Taxi/ride-share service,3
Toukley - Norah Head,"Taxi/ride-share service, car as passenger",3
Toukley - Norah Head,"Car, as driver",1984
Toukley - Norah Head,"Car as driver, car as passenger",4
Toukley - Norah Head,"Car as driver, truck",6
Toukley - Norah Head,"Car as driver, other",4
Toukley - Norah Head,"Car, as passenger",137
Toukley - Norah Head,Truck,50
Toukley - Norah Head,Motorbike/scooter,9
Toukley - Norah Head,Bicycle,5
Toukley - Norah Head,Walked only,47
Toukley - Norah Head,Other,13
Toukley - Norah Head,Worked at home,726
Toukley - Norah Head,Did not go to work,663
Toukley - Norah Head,Not stated,15
Toukley - Norah Head,Not applicable,6181
Tuggerah - Kangy Angy,Train,30
Tuggerah - Kangy Angy,"Train, bus",8
Tuggerah - Kangy Angy,"Train, Taxi/ride-share service",5
Tuggerah - Kangy Angy,"Train, car as driver",3
Tuggerah - Kangy Angy,"Train, bus, car as passenger",5
Tuggerah - Kangy Angy,Bus,11
Tuggerah - Kangy Angy,"Bus, car as driver",3
Tuggerah - Kangy Angy,"Bus, car as passenger",3
Tuggerah - Kangy Angy,"Car, as driver",1276
Tuggerah - Kangy Angy,"Car as driver, car as passenger",5
Tuggerah - Kangy Angy,"Car, as passenger",90
Tuggerah - Kangy Angy,Truck,15
Tuggerah - Kangy Angy,Motorbike/scooter,10
Tuggerah - Kangy Angy,Walked only,50
Tuggerah - Kangy Angy,Other,11
Tuggerah - Kangy Angy,Worked at home,591
Tuggerah - Kangy Angy,Did not go to work,399
Tuggerah - Kangy Angy,Not applicable,2701
Warnervale - Wadalba,Train,41
Warnervale - Wadalba,"Train, bus",14
Warnervale - Wadalba,"Train, car as driver",26
Warnervale - Wadalba,"Train, car as passenger",4
Warnervale - Wadalba,"Train, bus, car as driver",5
Warnervale - Wadalba,"Train, bus, car as passenger",7
Warnervale - Wadalba,Bus,30
Warnervale - Wadalba,"Bus, car as driver",3
Warnervale - Wadalba,"Bus, car as passenger",6
Warnervale - Wadalba,"Car, as driver",4911
Warnervale - Wadalba,"Car as driver, car as passenger",29
Warnervale - Wadalba,"Car as driver, truck",11
Warnervale - Wadalba,"Car as driver, motorbike/scooter",7
Warnervale - Wadalba,"Car as driver, other",5
Warnervale - Wadalba,"Car, as passenger",386
Warnervale - Wadalba,Truck,51
Warnervale - Wadalba,Motorbike/scooter,25
Warnervale - Wadalba,Bicycle,3
Warnervale - Wadalba,Walked only,67
Warnervale - Wadalba,Other,37
Warnervale - Wadalba,Worked at home,1964
Warnervale - Wadalba,Did not go to work,1537
Warnervale - Wadalba,Not stated,35
Warnervale - Wadalba,Not applicable,10845
Wyong,Train,63
Wyong,"Train, bus",19
Wyong,"Train, car as driver",3
Wyong,"Train, bicycle",3
Wyong,"Train, bus, car as passenger",4
Wyong,Bus,31
Wyong,"Bus, car as passenger",3
Wyong,"Car, as driver",1861
Wyong,"Car as driver, car as passenger",12
Wyong,"Car as driver, motorbike/scooter",5
Wyong,"Car, as passenger",143
Wyong,Truck,35
Wyong,Motorbike/scooter,4
Wyong,Bicycle,4
Wyong,Walked only,54
Wyong,Other,13
Wyong,Worked at home,684
Wyong,Did not go to work,547
Wyong,Not stated,19
Wyong,Not applicable,5609
Bathurst - East,Bus,12
Bathurst - East,Ferry,3
Bathurst - East,"Ferry, car as driver",3
Bathurst - East,Taxi/ride-share service,13
Bathurst - East,"Car, as driver",3924
Bathurst - East,"Car as driver, car as passenger",6
Bathurst - East,"Car as driver, truck",4
Bathurst - East,"Car, as passenger",319
Bathurst - East,Truck,70
Bathurst - East,Motorbike/scooter,12
Bathurst - East,Bicycle,13
Bathurst - East,Walked only,86
Bathurst - East,Other,22
Bathurst - East,Worked at home,582
Bathurst - East,Did not go to work,650
Bathurst - East,Not stated,19
Bathurst - East,Not applicable,6591
Bathurst Surrounds,Bus,8
Bathurst Surrounds,"Car, as driver",2112
Bathurst Surrounds,"Car as driver, car as passenger",12
Bathurst Surrounds,"Car as driver, truck",3
Bathurst Surrounds,"Car as driver, motorbike/scooter",5
Bathurst Surrounds,"Car, as passenger",112
Bathurst Surrounds,Truck,57
Bathurst Surrounds,Motorbike/scooter,12
Bathurst Surrounds,Walked only,87
Bathurst Surrounds,Other,19
Bathurst Surrounds,Worked at home,627
Bathurst Surrounds,Did not go to work,318
Bathurst Surrounds,Not stated,24
Bathurst Surrounds,Not applicable,3506
Oberon,Bus,5
Oberon,"Car, as driver",1352
Oberon,"Car as driver, car as passenger",6
Oberon,"Car, as passenger",99
Oberon,Truck,26
Oberon,Motorbike/scooter,4
Oberon,Bicycle,3
Oberon,Walked only,87
Oberon,Other,12
Oberon,Worked at home,242
Oberon,Did not go to work,192
Oberon,Not stated,31
Oberon,Not applicable,2759
Bathurst - South,Train,4
Bathurst - South,Bus,16
Bathurst - South,"Bus, car as passenger",4
Bathurst - South,Taxi/ride-share service,39
Bathurst - South,"Taxi/ride-share service, car as passenger",4
Bathurst - South,"Car, as driver",2811
Bathurst - South,"Car as driver, car as passenger",13
Bathurst - South,"Car as driver, truck",3
Bathurst - South,"Car as driver, motorbike/scooter",7
Bathurst - South,"Car as driver, bicycle",5
Bathurst - South,"Car as driver, other",4
Bathurst - South,"Car, as passenger",283
Bathurst - South,Truck,20
Bathurst - South,Motorbike/scooter,16
Bathurst - South,Bicycle,17
Bathurst - South,Walked only,380
Bathurst - South,Other,11
Bathurst - South,Worked at home,464
Bathurst - South,Did not go to work,509
Bathurst - South,Not stated,23
Bathurst - South,Not applicable,6106
Bathurst - West,Bus,19
Bathurst - West,"Bus, car as passenger",5
Bathurst - West,Taxi/ride-share service,8
Bathurst - West,"Car, as driver",4798
Bathurst - West,"Car as driver, car as passenger",12
Bathurst - West,"Car as driver, truck",6
Bathurst - West,"Car as driver, motorbike/scooter",4
Bathurst - West,"Car as driver, other",3
Bathurst - West,"Car, as passenger",391
Bathurst - West,Truck,46
Bathurst - West,Motorbike/scooter,18
Bathurst - West,Bicycle,13
Bathurst - West,Walked only,107
Bathurst - West,Other,20
Bathurst - West,Worked at home,790
Bathurst - West,Did not go to work,754
Bathurst - West,Not stated,30
Bathurst - West,Not applicable,7269
Condobolin,Bus,21
Condobolin,Taxi/ride-share service,5
